suite,method,order,n,m,seed,trial,measurement,operation,time_ms,peak_kib,correct,total_dfns,python_version,platform,commit_sha,timestamp_utc
m-scaling,proposed,t-inc,10,100,20260803,-1,timing,preprocess,0.024959000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,-1,memory,preprocess,,4.904297,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,0,timing,unrank,1.887746000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,0,timing,rank,1.396724000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,1,timing,unrank,2.459247000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,1,timing,rank,2.016118000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,2,timing,unrank,1.645675000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,2,timing,rank,1.105278000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,3,timing,unrank,1.137039000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,3,timing,rank,1.366264000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,4,timing,unrank,1.433914000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,4,timing,rank,1.488950000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,5,timing,unrank,1.547552000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,5,timing,rank,1.995837000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,6,timing,unrank,1.846418000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,6,timing,rank,1.466133000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,7,timing,unrank,1.234476000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,7,timing,rank,1.380473000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,8,timing,unrank,1.671883000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,8,timing,rank,1.148341000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,9,timing,unrank,1.231562000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,9,timing,rank,1.610826000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,10,timing,unrank,2.579106000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,10,timing,rank,2.199167000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,11,timing,unrank,2.686053000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,11,timing,rank,3.186453000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,12,timing,unrank,3.286351000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,12,timing,rank,2.910494000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,13,timing,unrank,3.630563000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,13,timing,rank,2.805379000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,14,timing,unrank,3.452991000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,14,timing,rank,3.335706000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,15,timing,unrank,3.780315000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,15,timing,rank,2.961526000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,16,timing,unrank,3.465719000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,16,timing,rank,1.729614000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,17,timing,unrank,3.075094000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,17,timing,rank,2.312651000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,18,timing,unrank,3.512948000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,18,timing,rank,2.891942000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,19,timing,unrank,1.931151000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,19,timing,rank,3.560506000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,20,timing,unrank,2.497159000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,20,timing,rank,2.591704000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,21,timing,unrank,2.346296000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,21,timing,rank,3.770765000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,22,timing,unrank,3.944049000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,22,timing,rank,2.764228000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,23,timing,unrank,3.799795000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,23,timing,rank,3.138675000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,24,timing,unrank,2.703806000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,24,timing,rank,2.547483000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,25,timing,unrank,2.457196000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,25,timing,rank,2.021660000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,26,timing,unrank,3.553071000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,26,timing,rank,3.417667000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,27,timing,unrank,3.587777000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,27,timing,rank,3.973107000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,28,timing,unrank,2.547089000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,28,timing,rank,2.017975000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,29,timing,unrank,2.661819000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,29,timing,rank,5.901226000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,30,timing,unrank,2.484986000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,30,timing,rank,1.773539000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,31,timing,unrank,3.580203000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,31,timing,rank,2.652912000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,32,timing,unrank,2.050614000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,32,timing,rank,1.462978000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,33,timing,unrank,2.096827000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,33,timing,rank,2.562862000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,34,timing,unrank,3.871990000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,34,timing,rank,3.361496000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,35,timing,unrank,3.386446000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,35,timing,rank,2.756641000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,36,timing,unrank,3.064298000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,36,timing,rank,2.785940000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,37,timing,unrank,3.580028000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,37,timing,rank,3.227371000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,38,timing,unrank,2.494531000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,38,timing,rank,2.576216000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,39,timing,unrank,2.932381000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,39,timing,rank,2.735665000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,40,timing,unrank,2.579942000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,40,timing,rank,2.411339000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,41,timing,unrank,2.462027000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,41,timing,rank,2.488413000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,42,timing,unrank,3.378257000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,42,timing,rank,2.492625000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,43,timing,unrank,3.584222000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,43,timing,rank,3.012723000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,44,timing,unrank,1.912969000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,44,timing,rank,2.719280000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,45,timing,unrank,3.453099000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,45,timing,rank,3.658633000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,46,timing,unrank,3.476057000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,46,timing,rank,2.522825000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,47,timing,unrank,3.195634000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,47,timing,rank,3.333633000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,48,timing,unrank,2.926203000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,48,timing,rank,2.299105000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,49,timing,unrank,2.854997000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,49,timing,rank,3.314054000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,50,timing,unrank,2.823945000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,50,timing,rank,2.945834000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,51,timing,unrank,2.817070000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,51,timing,rank,2.300965000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,52,timing,unrank,2.351939000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,52,timing,rank,2.118506000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,53,timing,unrank,2.510477000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,53,timing,rank,2.721822000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,54,timing,unrank,2.210890000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,54,timing,rank,1.770171000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,55,timing,unrank,2.134755000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,55,timing,rank,3.148432000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,56,timing,unrank,1.695374000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,56,timing,rank,1.926331000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,57,timing,unrank,2.258525000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,57,timing,rank,1.513656000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,58,timing,unrank,2.948280000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,58,timing,rank,3.102426000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,59,timing,unrank,2.893093000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,59,timing,rank,2.437047000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,60,timing,unrank,3.537380000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,60,timing,rank,3.710694000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,61,timing,unrank,2.593594000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,61,timing,rank,2.033375000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,62,timing,unrank,2.224431000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,62,timing,rank,2.042476000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,63,timing,unrank,2.741725000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,t-inc,10,100,20260803,63,timing,rank,3.774410000,,True,33531148826188520,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
