suite,method,order,n,m,seed,trial,measurement,operation,time_ms,peak_kib,correct,total_dfns,python_version,platform,commit_sha,timestamp_utc
baseline,proposed,t-inc,5,6,20260803,-1,timing,preprocess,0.003187000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,-1,memory,preprocess,,1.685547,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,0,timing,unrank,0.031627000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,0,timing,rank,0.033107000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,1,timing,unrank,0.032203000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,1,timing,rank,0.034293000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,2,timing,unrank,0.031202000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,2,timing,rank,0.033322000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,3,timing,unrank,0.035269000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,3,timing,rank,0.030802000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,4,timing,unrank,0.024503000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,4,timing,rank,0.023133000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,5,timing,unrank,0.024755000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,5,timing,rank,0.043856000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,6,timing,unrank,0.031167000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,6,timing,rank,0.059411000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,7,timing,unrank,0.102537000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,7,timing,rank,0.114485000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,8,timing,unrank,0.080430000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,8,timing,rank,0.044091000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,9,timing,unrank,0.030180000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,9,timing,rank,0.031461000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,10,timing,unrank,0.036753000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,10,timing,rank,0.042096000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,11,timing,unrank,0.030258000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,11,timing,rank,0.031017000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,12,timing,unrank,0.022533000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,12,timing,rank,0.022584000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,13,timing,unrank,0.033825000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,13,timing,rank,0.036547000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,14,timing,unrank,0.028948000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,14,timing,rank,0.029453000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,15,timing,unrank,0.033517000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,15,timing,rank,0.035906000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,16,timing,unrank,0.030319000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,16,timing,rank,0.032832000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,17,timing,unrank,0.028721000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,17,timing,rank,0.030723000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,18,timing,unrank,0.031330000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,18,timing,rank,0.040795000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,19,timing,unrank,0.027953000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,19,timing,rank,0.025963000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,20,timing,unrank,0.032568000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,20,timing,rank,0.035384000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,21,timing,unrank,0.030759000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,21,timing,rank,0.031658000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,22,timing,unrank,0.028881000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,22,timing,rank,0.029844000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,23,timing,unrank,0.022765000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,23,timing,rank,0.027528000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,24,timing,unrank,0.029416000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,24,timing,rank,0.033168000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,25,timing,unrank,0.030495000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,25,timing,rank,0.031168000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,26,timing,unrank,0.024740000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,26,timing,rank,0.057156000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,27,timing,unrank,0.085710000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,27,timing,rank,0.081053000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,28,timing,unrank,0.023247000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,28,timing,rank,0.023336000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,29,timing,unrank,0.028983000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,29,timing,rank,0.028200000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,30,timing,unrank,0.034501000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,30,timing,rank,0.038078000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,31,timing,unrank,0.033469000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,31,timing,rank,0.035975000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,32,timing,unrank,0.032563000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,32,timing,rank,0.035163000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,33,timing,unrank,0.031983000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,33,timing,rank,0.035780000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,34,timing,unrank,0.030128000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,34,timing,rank,0.031091000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,35,timing,unrank,0.026552000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,35,timing,rank,0.028398000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,36,timing,unrank,0.035472000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,36,timing,rank,0.040376000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,37,timing,unrank,0.029639000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,37,timing,rank,0.030207000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,38,timing,unrank,0.038053000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,38,timing,rank,0.041485000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,39,timing,unrank,0.022805000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,39,timing,rank,0.029237000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,40,timing,unrank,0.036768000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,40,timing,rank,0.041594000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,41,timing,unrank,0.033207000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,41,timing,rank,0.036942000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,42,timing,unrank,0.028708000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,42,timing,rank,0.032561000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,43,timing,unrank,0.024669000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,43,timing,rank,0.022834000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,44,timing,unrank,0.028573000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,44,timing,rank,0.029437000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,45,timing,unrank,0.024425000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,45,timing,rank,0.022686000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,46,timing,unrank,0.023277000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,46,timing,rank,0.022502000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,47,timing,unrank,0.024467000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,47,timing,rank,0.027223000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,48,timing,unrank,0.030183000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,48,timing,rank,0.031737000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,49,timing,unrank,0.031115000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,49,timing,rank,0.031979000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,50,timing,unrank,0.025085000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,50,timing,rank,0.024543000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,51,timing,unrank,0.036852000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,51,timing,rank,0.042648000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,52,timing,unrank,0.036630000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,52,timing,rank,0.040687000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,53,timing,unrank,0.032508000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,53,timing,rank,0.035049000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,54,timing,unrank,0.028477000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,54,timing,rank,0.028973000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,55,timing,unrank,0.035429000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,55,timing,rank,0.039550000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,56,timing,unrank,0.033079000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,56,timing,rank,0.036746000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,57,timing,unrank,0.032653000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,57,timing,rank,0.035100000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,58,timing,unrank,0.035628000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,58,timing,rank,0.040663000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,59,timing,unrank,0.027281000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,59,timing,rank,0.026911000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,60,timing,unrank,0.032754000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,60,timing,rank,0.035693000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,61,timing,unrank,0.026042000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,61,timing,rank,0.026440000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,62,timing,unrank,0.029079000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,62,timing,rank,0.028875000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,63,timing,unrank,0.036957000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,63,timing,rank,0.043149000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,64,timing,unrank,0.021770000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,64,timing,rank,0.021764000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,65,timing,unrank,0.031089000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,65,timing,rank,0.033942000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,66,timing,unrank,0.023516000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,66,timing,rank,0.022349000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,67,timing,unrank,0.029967000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
baseline,proposed,t-inc,5,6,20260803,67,timing,rank,0.031770000,,True,3003,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T16:07:49.240157+00:00
